Day	Month	Year	Hour	Minute	julday	NEE_f	LE_f	H_f	Tair_f	Tsoil_f	Rg_f	VPD_f	Reco	GPP_f
5	7	2013	11	30	186	-24.3765	267.52579	157.96608	21.10908	19.88283	776.52509	7.07885	6.75118	31.12767
5	7	2013	12	0	186	-18.9145	212.18005	99.4711	21.14352	20.34957	582.75049	7.2037	6.88355	25.79805
5	7	2013	12	30	186	-12.7211	177.66704	82.99282	21.56273	20.76928	493.38123	8.11754	7.0023	19.7234
5	7	2013	13	0	186	-20.571	288.85562	174.0369	22.39803	21.44585	911.88458	9.15755	7.1995	27.7705
5	7	2013	13	30	186	-18.1241	250.5777	131.48018	22.59298	22.45957	720.61658	9.39841	7.50155	25.62565
5	7	2013	14	0	186	-16.233	222.15303	118.60106	22.6535	22.97682	674.36823	9.47425	7.65268	23.88568
5	7	2013	14	30	186	-10.4965	169.13298	62.8131	22.14882	22.90803	450.383	8.6603	7.6229	18.1194
5	7	2013	15	0	186	-9.9055	135.1256	36.10521	21.83408	22.30861	339.77802	7.71931	7.43021	17.33571
5	7	2013	15	30	186	-10.4033	125.25668	44.58768	21.62592	21.88072	362.43173	7.15909	7.29139	17.69468
5	7	2013	16	0	186	-8.1367	105.6623	31.71862	21.45104	21.64113	309.0195	6.99756	7.21052	15.34722
5	7	2013	16	30	186	-10.3295	124.00694	38.71792	21.55383	21.42241	350.20416	7.37795	7.13633	17.46583
5	7	2013	17	0	186	-6.9691	85.7154	20.82427	21.56057	21.30928	290.06824	7.44191	7.09424	14.06334
5	7	2013	17	30	186	-5.2718	66.41393	3.12919	21.34065	21.10815	209.72833	7.02008	7.02587	12.29767
5	7	2013	18	0	186	-2.2131	49.09689	-9.92993	20.97472	20.87417	128.61673	6.39212	6.94797	9.16107
5	7	2013	18	30	186	1.2163	14.12708	-6.92525	20.12388	20.57479	65.86208	4.70143	6.851	5.6347
5	7	2013	19	0	186	3.8632	18.01429	-6.05478	19.05939	20.24325	23.15308	3.50446	6.74508	2.88188
5	7	2013	19	30	186	6.27269	9.27665	-12.62263	18.36674	19.85596	5.28385	3.11162	6.62345	0.35076
5	7	2013	20	0	186	6.21441	-0.10887	-0.27831	17.8457	19.43842	0.27794	2.73508	6.49387	0.27946
5	7	2013	20	30	186	6.10651	-0.76077	-1.6792	16.8754	19.03011	-0.15232	2.23051	6.36796	0.26145
5	7	2013	21	0	186	6.10792	5.1026	-12.11986	15.95671	18.64959	-0.01494	1.42334	6.25103	0.1431
5	7	2013	21	30	186	6.10792	4.00874	-11.27455	15.13161	18.30983	-0.03358	1.03497	6.14661	0.03868
5	7	2013	22	0	186	5.86196	-2.97176	-1.47134	14.80846	17.99745	-0.01917	0.82408	6.05069	0.18873
5	7	2013	22	30	186	5.73717	1.86169	-10.58022	14.692	17.71302	-0.02302	0.67728	5.9633	0.22613
5	7	2013	23	0	186	4.72825	0.24881	-10.12444	13.90519	17.44157	-0.00839	0.58868	5.88011	1.15186
5	7	2013	23	30	186	4.79736	-0.23852	-9.51167	13.23193	17.18917	0.00283	0.49743	5.80275	1.00538
6	7	2013	0	0	187	4.99789	-3.6118	1.3163	13.18166	16.94801	-0.00471	0.42963	5.72395	0.72606
6	7	2013	0	30	187	5.11882	-0.64315	-1.80982	13.10612	16.71792	-0.02	0.39303	5.64875	0.52993
6	7	2013	1	0	187	5.11882	-0.44891	-8.92888	12.90519	16.50544	-0.02843	0.36082	5.57888	0.46007
6	7	2013	1	30	187	5.35286	-0.39162	-8.49166	12.6153	16.30189	-0.12497	0.33994	5.51191	0.15905
6	7	2013	2	0	187	5.35286	-0.3871	-8.64198	12.29162	16.09818	-0.25831	0.29929	5.44532	0.09246
6	7	2013	2	30	187	5.35286	-0.43982	-8.82822	12.05921	15.90935	-0.14829	0.27843	5.38316	0.0303
6	7	2013	3	0	187	5.35286	-0.41456	-8.67531	12.01914	15.72532	1.42248	0.25402	5.32268	-0.03018
6	7	2013	3	30	187	5.35286	-0.27244	3.033	11.71335	15.55608	10.7555	0.25453	5.26651	-0.08635
6	7	2013	4	0	187	4.4772	1.26515	1.28	11.71686	15.45179	36.33308	0.21525	5.22794	0.75074
6	7	2013	4	30	187	-0.01183	12.96922	-4.81855	12.70337	15.41595	81.67245	0.19158	5.20771	5.21953
6	7	2013	5	0	187	-3.78295	15.05675	10.73575	13.99249	15.45266	152.49353	0.20294	5.20673	8.98968
6	7	2013	5	30	187	-8.77179	75.88683	22.03792	15.86279	15.5766	238.08847	0.25849	5.22882	14.00062
6	7	2013	6	0	187	-7.9231	65.91821	38.24428	17.22883	15.81611	320.45627	0.90498	5.28154	13.20464
6	7	2013	6	30	187	-9.0438	80.31469	53.01015	18.66969	16.10362	402.43863	2.26914	5.34705	14.39085
6	7	2013	7	0	187	-9.4901	85.52007	69.20676	19.62516	16.44229	478.11923	3.39924	5.42632	14.91642
6	7	2013	7	30	187	-10.3334	103.01669	86.21675	20.34142	16.83588	559.92804	4.51026	5.5205	15.8539
6	7	2013	8	0	187	-12.6906	127.30468	106.42329	21.07725	17.31628	628.159	5.32147	5.63839	18.32899
6	7	2013	8	30	187	-13.3177	147.81451	136.41014	21.88891	17.87642	687.24835	6.64028	5.77847	19.09617
6	7	2013	9	0	187	-11.6826	164.57639	129.30873	22.6128	18.5038	723.97754	7.78275	5.93769	17.62029
6	7	2013	9	30	187	-11.3229	181.98291	140.58455	23.01584	19.183	809.31476	8.59068	6.11217	17.43507
6	7	2013	10	0	187	-12.0082	194.89963	125.5265	23.34748	19.8551	833.67139	9.42475	6.28574	18.29394
6	7	2013	10	30	187	-14.4654	221.16855	151.35303	23.77217	20.49115	875.13013	10.21073	6.45017	20.91557
6	7	2013	11	0	187	-11.4279	213.55653	132.51215	24.33493	21.22499	906.32446	11.83816	6.64299	18.07088
6	7	2013	11	30	187	-11.9347	249.83261	142.16396	24.57342	21.92767	874.6012	12.33531	6.82801	18.76271
6	7	2013	12	0	187	-12.8258	246.53397	151.63222	25.13439	22.48118	881.93445	13.443	6.97123	19.79703
6	7	2013	12	30	187	-14.1487	259.78455	142.47554	25.35489	23.29754	883.65277	14.22288	7.19038	21.33908
6	7	2013	13	0	187	-9.4962	208.32436	112.8211	25.48067	24.28681	758.38873	14.91575	7.46083	16.95703
6	7	2013	13	30	187	-9.0227	176.22311	78.89385	25.51321	24.8668	639.24469	14.49492	7.6135	16.6362
6	7	2013	14	0	187	-10.0214	208.679	99.22217	25.92608	25.27011	711.22607	15.85839	7.71479	17.73619
6	7	2013	14	30	187	-11.0827	228.58217	100.14751	26.10274	25.48755	659.84344	15.80092	7.76172	18.84442
6	7	2013	15	0	187	-9.1964	193.13635	86.34754	26.14324	25.33509	617.29236	15.88862	7.70069	16.89709
6	7	2013	15	30	187	-9.1585	178.32025	47.93099	25.67421	24.85681	520.49207	15.02313	7.54561	16.70411
6	7	2013	16	0	187	-7.4438	151.49924	23.14034	25.48315	24.3625	419.85809	14.74982	7.38719	14.83099
6	7	2013	16	30	187	-6.9338	146.49278	13.75241	25.27697	23.98264	364.87146	14.47019	7.26272	14.19653
6	7	2013	17	0	187	-4.3999	112.79679	1.21745	25.0834	23.70919	276.31213	13.79477	7.16934	11.56924
6	7	2013	17	30	187	-2.2169	86.54585	-11.6887	24.58026	23.34091	210.00153	13.0069	7.04977	9.26667
6	7	2013	18	0	187	-0.0046	66.97031	-24.87119	23.94231	22.94909	136.25713	11.75668	6.92449	6.92909
6	7	2013	18	30	187	1.9145	34.40777	-24.12603	22.92819	22.5217	73.52153	9.9203	6.79028	4.87578
6	7	2013	19	0	187	3.98	19.7053	-22.31491	21.88607	22.0742	26.64738	7.85483	6.65164	2.67164
6	7	2013	19	30	187	4.7975	21.19729	-29.8446	21.05696	21.60305	6.96806	7.15078	6.50774	1.71024
6	7	2013	20	0	187	5.1205	17.76954	-30.3392	20.57277	21.14538	0.48083	7.06974	6.36882	1.24832
6	7	2013	20	30	187	6.1206	21.24266	-39.32557	20.47649	20.74304	-0.1402	7.46224	6.24608	0.12548
6	7	2013	21	0	187	6.50655	13.99606	-16.62246	19.3992	20.39016	-0.50186	5.91272	6.13764	-0.36891
6	7	2013	21	30	187	6.51353	10.97048	-24.85192	18.88797	20.00499	-0.60874	5.47749	6.02148	-0.49205
6	7	2013	22	0	187	4.5603	11.74343	-25.55523	18.92099	19.67394	-0.60613	5.87761	5.9206	1.3603
6	7	2013	22	30	187	6.20994	8.5944	-12.3315	18.04379	19.38963	-0.42683	4.90658	5.83277	-0.37717
6	7	2013	23	0	187	6.09803	0.30902	4.11693	16.61936	19.07343	-0.3227	3.4025	5.73726	-0.36077
6	7	2013	23	30	187	6.10792	-0.17132	-0.8222	15.65775	18.7409	-0.36613	2.38909	5.63828	-0.46964
7	7	2013	0	0	188	6.11391	-0.06242	-1.94607	16.37617	18.42435	-0.30976	2.88808	5.54422	-0.56969
7	7	2013	0	30	188	6.09488	-0.08772	-2.50417	16.24745	18.15802	-0.37855	3.26125	5.46372	-0.63116
7	7	2013	1	0	188	6.10792	3.87236	-10.08075	15.16836	17.88416	-0.43995	2.13188	5.3819	-0.72602
7	7	2013	1	30	188	5.6551	0.37314	1.12457	14.65071	17.60879	-0.46623	1.69633	5.30032	-0.35478
7	7	2013	2	0	188	4.87316	-0.15749	-0.37036	13.74083	17.3495	-0.48251	1.35686	5.22337	0.35021
7	7	2013	2	30	188	5.37248	0.92685	1.59421	12.99943	17.09208	-0.40977	0.99059	5.14746	-0.22502
7	7	2013	3	0	188	5.72845	-0.66164	-0.09374	12.4522	16.83687	1.20369	0.77061	5.07265	-0.6558
7	7	2013	3	30	188	5.19162	-0.92799	-1.61089	12.45663	16.58442	11.3081	0.6257	4.99908	-0.19254
7	7	2013	4	0	188	3.4875	4.01957	-8.77499	12.98124	16.39483	51.22089	0.59358	4.94139	1.45389
7	7	2013	4	30	188	-1.195	2.37238	0.14909	13.68601	16.29363	110.77206	0.64374	4.90553	6.10053
7	7	2013	5	0	188	-7.79922	32.45184	5.76589	15.37241	16.31157	178.38173	0.8621	4.8987	12.69791
7	7	2013	5	30	188	-7.81653	42.93318	8.8837	17.2534	16.4593	250.11307	2.2145	4.9233	12.73983
7	7	2013	6	0	188	-6.3424	65.27441	41.30133	18.90798	16.67531	330.02036	4.49101	4.9644	11.3068
7	7	2013	6	30	188	-7.3407	72.35692	48.28476	20.04602	16.94909	410.44904	5.6797	5.01953	12.36023
7	7	2013	7	0	188	-7.3001	90.64278	75.18071	20.91539	17.29763	487.08392	6.56871	5.09291	12.39301
7	7	2013	7	30	188	-7.7622	99.93391	86.22372	21.61124	17.6926	564.32788	7.28726	5.17777	12.93997
7	7	2013	8	0	188	-12.6421	148.46507	120.90765	22.37825	18.17982	633.86224	8.18166	5.28554	17.92764
7	7	2013	8	30	188	-10.224	145.74402	128.34512	23.00995	18.74708	701.56885	8.86144	5.41352	15.63752
7	7	2013	9	0	188	-9.4489	151.97119	115.39494	23.74274	19.38338	756.31696	9.66429	5.5593	15.0082
7	7	2013	9	30	188	-9.9765	186.38997	127.07244	24.22566	20.03996	806.01599	11.03158	5.7109	15.6874
7	7	2013	10	0	188	-14.8181	228.20717	129.82529	24.49937	20.70891	834.04651	11.59846	5.86636	20.68446
7	7	2013	10	30	188	-11.3626	224.76326	142.04724	24.96735	21.29455	870.08154	13.02046	6.00129	17.3639
7	7	2013	11	0	188	-9.4273	216.59364	132.18755	25.11782	21.91856	879.79431	13.54531	6.14647	15.57377
7	7	2013	11	30	188	-7.5595	197.82198	129.25769	25.58371	22.46273	886.6571	14.75712	6.27156	13.83106
7	7	2013	12	0	188	-10.9969	266.24271	144.33638	25.67361	22.96672	878.26471	15.15949	6.38652	17.38342
7	7	2013	12	30	188	-10.0556	249.62027	128.33434	26.0418	23.59462	861.82385	16.29298	6.53373	16.58933
7	7	2013	13	0	188	-9.1355	253.68938	110.7423	26.24693	24.53017	837.71326	18.60679	6.76156	15.89706
7	7	2013	13	30	188	-6.9328	201.71085	123.70686	26.67287	25.51566	800.6665	20.33208	7.00374	13.93654
7	7	2013	14	0	188	-5.4803	194.87329	107.54115	26.76763	26.26876	743.52844	21.02757	7.1856	12.6659
7	7	2013	14	30	188	-5.9403	183.68816	86.40411	26.79668	26.53015	685.87872	21.30172	7.23754	13.17784
7	7	2013	15	0	188	-4.999	163.63591	66.18989	26.71716	26.26063	619.96045	21.30367	7.14921	12.14821
7	7	2013	15	30	188	-5.9968	188.81706	62.84888	26.74248	25.56418	544.78418	20.70168	6.94977	12.94657
7	7	2013	16	0	188	-4.3058	156.53496	47.79956	26.5179	25.00882	460.93719	20.68731	6.78892	11.09472
7	7	2013	16	30	188	-4.1795	139.97705	11.00951	26.148	24.61432	378.71646	19.25443	6.6709	10.8504
7	7	2013	17	0	188	-3.14685	101.35814	8.22623	25.64673	24.30535	298.58469	17.60075	6.57565	9.7225
7	7	2013	17	30	188	-2.4164	99.62759	-19.94898	25.10705	23.88366	223.5479	15.68745	6.45239	8.86879
7	7	2013	18	0	188	-0.0781	78.2113	-25.64009	24.58624	23.44322	154.25507	14.34229	6.3254	6.4035
7	7	2013	18	30	188	1.7635	27.7089	-12.66737	23.6564	23.04091	89.21916	12.35285	6.20904	4.44554
7	7	2013	19	0	188	4.6893	21.99745	-6.44097	22.35712	22.57004	22.97841	10.64278	6.07659	1.38729
7	7	2013	19	30	188	5.21311	19.92945	-11.52353	21.15355	22.00597	6.44271	9.33264	5.9224	0.70929
7	7	2013	20	0	188	5.41889	6.42953	-11.90825	20.40985	21.43201	0.43393	8.37521	5.76743	0.34854
7	7	2013	20	30	188	6.51253	12.78557	-14.91624	19.08239	20.91347	-0.38426	6.51007	5.62755	-0.88499
7	7	2013	21	0	188	6.10651	7.26716	-11.15534	17.00601	20.42132	-0.32028	3.7735	5.49545	-0.61106
7	7	2013	21	30	188	6.10792	4.7339	-10.38188	15.44045	19.95677	-0.41716	2.29586	5.37127	-0.73666
7	7	2013	22	0	188	6.09488	-3.77157	-11.35668	15.12053	19.52725	-0.43303	2.20122	5.25659	-0.83829
7	7	2013	22	30	188	4.5605	-1.14928	-3.41785	14.26471	19.14752	-0.4989	1.6121	5.15464	0.59414
7	7	2013	23	0	188	4.5605	0.19097	-8.63461	14.24303	18.79188	-0.48045	1.51329	5.05922	0.49872
7	7	2013	23	30	188	4.628	1.1336	1.71111	13.93011	18.45405	-0.4706	1.50727	4.96873	0.34073
8	7	2013	0	0	189	4.68673	-0.40319	-7.66362	13.23839	18.13342	-0.48354	1.20327	4.88296	0.19623
8	7	2013	0	30	189	5.1136	-1.38463	-2.93778	12.9988	17.83348	-0.52052	1.18178	4.80261	-0.31099
8	7	2013	1	0	189	5.1136	-2.45491	-3.69646	12.90179	17.55303	-0.51582	1.01938	4.7273	-0.38629
8	7	2013	1	30	189	5.1136	-0.42017	-7.59094	12.88368	17.30657	-0.50123	0.99527	4.6602	-0.4534
8	7	2013	2	0	189	4.94534	1.51781	2.64055	13.197	17.0734	-0.46418	0.99108	4.59655	-0.34879
8	7	2013	2	30	189	4.68673	5.98841	10.10805	13.27657	16.85136	-0.46992	1.13311	4.53582	-0.15091
8	7	2013	3	0	189	5.1136	-0.94025	-0.95783	12.74686	16.63963	1.04481	1.16799	4.47779	-0.63581
8	7	2013	3	30	189	4.88753	0.1807	-5.45899	12.36868	16.4424	12.4346	0.83448	4.42332	-0.46421
8	7	2013	4	0	189	3.40357	-1.99409	-0.69617	12.55232	16.28517	56.72612	0.81744	4.37789	0.97432
8	7	2013	4	30	189	0.8273	9.51531	2.30361	13.77974	16.19084	113.96573	0.87696	4.34631	3.51901
8	7	2013	5	0	189	-3.7894	30.73596	5.9515	15.19778	16.2279	182.36237	1.21804	4.34317	8.13257
8	7	2013	5	30	189	-5.4498	47.76176	15.1554	16.89483	16.39789	252.81841	2.59986	4.36863	9.81843
8	7	2013	6	0	189	-4.2284	62.75252	31.0678	18.14652	16.60983	327.92245	3.89322	4.40307	8.63147
8	7	2013	6	30	189	-6.4037	78.85645	58.20711	19.34989	16.87024	402.64493	4.90249	4.44793	10.85163
8	7	2013	7	0	189	-7.5287	86.82877	75.93891	20.21183	17.21776	484.73697	5.86562	4.51162	12.04032
8	7	2013	7	30	189	-10.571	116.60041	103.39295	21.25845	17.62373	561.28436	7.34375	4.5881	15.1591
8	7	2013	8	0	189	-9.2307	142.38289	115.14486	22.31925	18.09856	630.95056	8.54744	4.67975	13.91045
8	7	2013	8	30	189	-7.2565	129.9939	123.71356	22.97994	18.64967	691.91772	10.10849	4.78844	12.04494
8	7	2013	9	0	189	-7.6067	142.368	123.48066	23.57669	19.23528	743.2226	11.35947	4.90513	12.51183
8	7	2013	9	30	189	-7.7002	160.09831	133.54094	24.26418	19.88096	789.42847	13.29105	5.03565	12.73585
8	7	2013	10	0	189	-7.4964	169.84335	139.6049	24.82237	20.56729	824.24146	14.10884	5.17583	12.67223
8	7	2013	10	30	189	-6.2915	214.41603	160.73517	25.44321	21.20905	844.51465	15.52747	5.30654	11.59804
8	7	2013	11	0	189	-9.4124	221.46574	160.5562	25.53407	21.93333	862.23047	15.71274	5.45643	14.86883
8	7	2013	11	30	189	-4.1024	150.94034	143.29488	25.96836	22.59025	869.37115	18.30034	5.5915	9.6939
8	7	2013	12	0	189	-5.3633	184.16202	159.80293	26.38742	23.19924	864.49396	18.953	5.71593	11.07923
8	7	2013	12	30	189	-3.6273	159.43509	146.01495	26.51359	24.00653	843.01337	19.53398	5.88632	9.51362
8	7	2013	13	0	189	-5.0747	185.49777	141.35677	26.78021	25.11305	817.495	20.05308	6.12692	11.20162
8	7	2013	13	30	189	-4.6871	189.25583	146.24068	27.02456	26.29463	776.73358	20.72651	6.38659	11.07369
8	7	2013	14	0	189	-3.3227	153.49921	123.33252	27.12783	27.11832	721.92389	20.82383	6.56317	9.88587
8	7	2013	14	30	189	-4.3662	168.96317	113.87879	27.07604	27.32195	659.24463	19.68052	6.59348	10.95968
8	7	2013	15	0	189	-5.3439	151.88141	94.91497	26.89244	27.01667	590.99048	18.72405	6.50398	11.84788
8	7	2013	15	30	189	-4.8785	145.6454	68.59305	26.83748	26.34767	525.94617	18.71222	6.33034	11.20884
8	7	2013	16	0	189	-3.8575	143.85367	52.6394	26.63849	25.79035	447.54657	18.64462	6.18425	10.04175
8	7	2013	16	30	189	-3.3424	126.99616	22.92231	26.25085	25.38353	368.83005	18.31821	6.074	9.4164
8	7	2013	17	0	189	-3.14685	96.0122	6.97755	25.83301	25.06859	292.06332	17.63206	5.98555	9.1324
8	7	2013	17	30	189	-1.68227	87.07249	-2.11117	25.2889	24.63102	217.177	16.00129	5.86996	7.55223
8	7	2013	18	0	189	0.08385	57.42931	-9.63956	24.59472	24.21296	145.84666	14.15405	5.75974	5.67589
8	7	2013	18	30	189	2.27942	30.53948	-19.14551	23.56579	23.77035	82.52295	12.36952	5.64497	3.36555
8	7	2013	19	0	189	3.2519	21.22699	-24.58987	22.55107	23.27627	24.96285	10.66849	5.51984	2.26794
8	7	2013	19	30	189	4.3272	17.4027	-33.49831	21.78495	22.73891	6.61989	9.83252	5.38643	1.05923
8	7	2013	20	0	189	5.4892	15.01238	-34.93792	21.51782	22.23729	0.44502	9.66471	5.26217	-0.22703
8	7	2013	20	30	189	5.41889	10.89097	-24.82771	20.78391	21.78762	-0.24679	8.499	5.15036	-0.26853
8	7	2013	21	0	189	6.51353	11.55983	-13.40555	18.92248	21.34949	-0.83672	5.44239	5.0421	-1.47143
8	7	2013	21	30	189	6.24215	-0.516	-4.87631	17.43077	20.89293	0.01962	3.83021	4.93098	-1.31117
8	7	2013	22	0	189	6.21766	-1.91516	-6.78704	15.92701	20.4706	0.00298	2.3485	4.82816	-1.3895
8	7	2013	22	30	189	6.21766	5.85275	-10.11454	15.75889	20.07868	0.01181	2.04967	4.73269	-1.48497
8	7	2013	23	0	189	6.21766	0.28172	-1.39534	15.94718	19.72741	0.00281	2.32965	4.64652	-1.57114
8	7	2013	23	30	189	6.21766	-4.25515	-9.32793	15.74798	19.40506	0.01289	2.25857	4.56706	-1.6506
9	7	2013	0	0	190	6.24344	-4.33885	-5.53565	16.27003	19.09669	0.0105	2.61365	4.49112	-1.75232
9	7	2013	0	30	190	6.16694	-5.31564	-11.68689	16.52371	18.83714	0.01522	2.8026	4.42571	-1.74122
9	7	2013	1	0	190	6.21766	-1.2202	-18.90798	16.12476	18.66044	0.02428	2.06562	4.37747	-1.84019
9	7	2013	1	30	190	4.4467	6.9041	-32.19823	16.26003	18.51879	0.02932	2.06994	4.33654	-0.11016
9	7	2013	2	0	190	4.4569	11.58107	-34.46049	16.14008	18.38704	0.03236	2.23429	4.29781	-0.15909
9	7	2013	2	30	190	4.2723	2.16231	-23.56408	15.67715	18.24724	0.05375	2.11766	4.26998	-0.00232
9	7	2013	3	0	190	3.9486	4.87956	-17.86851	15.21872	18.0833	1.31992	2.0522	4.23741	0.28881
9	7	2013	3	30	190	5.67341	0.26827	-3.25702	14.68971	17.89298	10.62656	1.99554	4.19971	-1.47369
9	7	2013	4	0	190	3.90503	1.15979	1.40927	13.97928	17.68138	44.50827	1.69116	4.15793	0.2529
9	7	2013	4	30	190	-1.195	5.92598	-1.02925	14.1321	17.51665	95.4977	1.4435	4.1255	5.3205
9	7	2013	5	0	190	-4.5236	32.60989	2.21383	15.37434	17.45562	160.81963	2.60724	4.11351	8.63711
9	7	2013	5	30	190	-4.6715	56.13883	18.46371	16.18235	17.46026	235.64687	4.12798	4.11442	8.78592
9	7	2013	6	0	190	-5.1937	64.78478	33.41553	16.82571	17.51566	314.85291	4.95586	4.12531	9.31901
9	7	2013	6	30	190	-6.0588	73.84052	64.83698	17.53889	17.60631	395.70789	5.7194	4.14314	10.20194
9	7	2013	7	0	190	-5.6971	67.85969	78.29633	18.69003	17.77402	476.05179	6.75188	4.17621	9.87331
9	7	2013	7	30	190	-6.5568	84.8566	105.17229	19.54341	18.0848	550.79834	7.27975	4.23771	10.79451
9	7	2013	8	0	190	-7.209	107.25134	139.14807	20.63382	18.47224	620.57721	8.1712	4.3148	11.5238
9	7	2013	8	30	190	-7.6556	130.71767	131.76575	21.03912	18.92085	683.45947	8.26969	4.40464	12.06024
9	7	2013	9	0	190	-10.2871	156.06451	143.10298	21.89619	19.46718	738.98492	9.24964	4.51485	14.80195
9	7	2013	9	30	190	-9.8678	171.29553	169.96811	22.83283	20.09387	782.08154	10.1984	4.64234	14.51014
9	7	2013	10	0	190	-8.4068	173.12155	173.73685	23.4559	20.77623	820.40381	11.19969	4.7824	13.18921
9	7	2013	10	30	190	-9.2853	177.69402	199.64996	24.13936	21.4135	847.2608	12.2929	4.91436	14.19966
9	7	2013	11	0	190	-7.0066	173.2332	186.46727	24.66433	22.14132	862.21442	13.34271	5.06637	12.07297
9	7	2013	11	30	190	-6.22	180.95657	195.23494	25.12693	22.8328	864.95422	14.09251	5.21203	11.43203
9	7	2013	12	0	190	-5.6304	186.57028	184.41789	25.78042	23.50206	851.20471	15.5327	5.35412	10.98452
9	7	2013	12	30	190	-4.4583	161.37471	181.2159	26.0481	24.3311	814.37134	15.94438	5.53159	9.98989
9	7	2013	13	0	190	-5.5997	171.07736	171.47366	26.31767	25.37193	801.01971	16.37331	5.75658	11.35628
9	7	2013	13	30	190	-3.876	154.15311	153.98459	26.46387	26.35815	682.73291	16.61979	5.97188	9.84788
9	7	2013	14	0	190	-3.4867	144.71051	137.83456	26.8218	26.88819	681.43976	16.86383	6.08839	9.57509
9	7	2013	14	30	190	-3.4351	135.32545	124.92697	26.71242	27.1315	646.62299	16.91058	6.14206	9.57716
9	7	2013	15	0	190	-5.2014	156.37648	116.75154	26.60769	26.94038	581.27667	16.89118	6.0999	11.3013
9	7	2013	15	30	190	-3.3863	123.71824	90.48863	26.35508	26.38434	504.67871	15.83744	5.97762	9.36392
9	7	2013	16	0	190	-4.0036	122.75643	69.82746	26.01864	25.91053	430.2915	14.89521	5.87391	9.87751
9	7	2013	16	30	190	-3.3935	111.43764	41.01879	25.55552	25.5329	352.75607	14.2613	5.79158	9.18508
9	7	2013	17	0	190	-1.8938	85.48959	16.48369	25.03093	25.19225	276.96246	13.5865	5.71757	7.61137
9	7	2013	17	30	190	-0.4135	75.04403	-7.1708	24.35982	24.74526	197.34399	13.33464	5.62083	6.03433
9	7	2013	18	0	190	1.3749	67.18159	-26.64128	23.62194	24.24959	126.8334	13.33735	5.51407	4.13917
9	7	2013	18	30	190	3.8849	54.99281	-46.21573	22.86853	23.73057	73.30952	12.75399	5.40288	1.51798
9	7	2013	19	0	190	5.7339	58.02924	-55.17564	21.98038	23.20878	26.32073	11.99767	5.29172	-0.44218
9	7	2013	19	30	190	7.5169	39.92854	-54.60358	20.96101	22.68558	4.19543	10.80296	5.18092	-2.33598
9	7	2013	20	0	190	5.41889	18.02759	-25.39017	19.72055	22.16931	-0.12098	8.93905	5.07224	-0.34665
9	7	2013	20	30	190	6.36443	5.11097	-8.72466	18.19397	21.6911	-0.26978	6.59836	4.97218	-1.39226
9	7	2013	21	0	190	6.22681	6.57652	-11.17996	16.64936	21.20917	-0.27726	4.43069	4.87193	-1.35488
9	7	2013	21	30	190	6.16694	6.4851	-11.44543	16.44552	20.74715	-0.31444	4.45668	4.77641	-1.39053
9	7	2013	22	0	190	5.12802	1.09313	-7.86576	14.55986	20.32751	-0.42208	2.3397	4.69015	-0.43787
9	7	2013	22	30	190	5.84868	2.56604	-8.48636	14.69629	19.93448	-0.44584	2.54691	4.60981	-1.23887
9	7	2013	23	0	190	6.1412	4.30456	-9.02919	14.94642	19.57255	-0.43964	2.99287	4.53621	-1.60499
9	7	2013	23	30	190	6.21766	4.78893	-9.28912	14.98532	19.23776	-0.41083	3.15371	4.46846	-1.7492
10	7	2013	0	0	191	4.94534	0.84937	1.28714	13.41669	18.92182	-0.47822	1.81525	4.40483	-0.54051
10	7	2013	0	30	191	4.95442	0.5145	-7.71888	14.33733	18.62601	-0.24011	2.05445	4.34553	-0.60889
10	7	2013	1	0	191	4.80433	1.25262	-0.48225	14.11199	18.37206	-0.01561	1.99813	4.29483	-0.5095
10	7	2013	1	30	191	5.1136	-1.57818	-1.88373	12.82322	18.10529	0.01706	1.16021	4.24177	-0.87183
10	7	2013	2	0	191	5.50193	-1.63022	-4.24947	12.12654	17.84171	0.01434	0.81027	4.18958	-1.31236
10	7	2013	2	30	191	5.50193	-0.22902	-6.16293	11.91171	17.58064	0.03555	0.5742	4.13809	-1.36384
10	7	2013	3	0	191	5.50193	-0.27524	-6.00711	12.10307	17.33927	1.19567	0.51141	4.09068	-1.41126
10	7	2013	3	30	191	4.88753	-1.96597	-2.39524	12.05736	17.11971	10.99501	0.57372	4.04772	-0.83981
10	7	2013	4	0	191	2.42721	-2.10132	-4.3333	11.53332	16.93108	50.76066	0.5995	4.01093	1.58372
10	7	2013	4	30	191	1.15875	8.43446	-3.5046	12.52548	16.80929	110.22041	0.58924	3.98724	2.82849
10	7	2013	5	0	191	-2.4916	25.93909	4.51316	13.86158	16.78872	178.4444	0.94746	3.98324	6.47484
10	7	2013	5	30	191	-4.1545	48.84494	19.54298	14.86146	16.86794	245.43364	1.54379	3.99864	8.15314
10	7	2013	6	0	191	-6.1844	66.09718	47.22926	15.95919	16.9914	323.80911	2.30861	4.02268	10.20708
10	7	2013	6	30	191	-7.0712	66.25306	73.82379	17.00643	17.18631	396.14691	3.34281	4.06073	11.13193
10	7	2013	7	0	191	-14.65376	80.88923	92.57807	17.79272	17.44812	472.78665	4.0903	4.11204	18.76579
10	7	2013	7	30	191	-18.00416	155.0498	124.74042	18.52923	17.92309	550.62244	5.1569	4.20567	22.20983
10	7	2013	8	0	191	-17.65581	181.1758	156.42656	19.3005	18.1442	624.44977	6.4005	4.2495	21.90531
